num.chunks      disk.size       disk.used       dir.id  file.size       fullness        num.cores       fsync   sync    chunk.order
3	0.5707	0.8547	0.5343	0.2491	0.6715	0.0984							4	2	2			
3	0.7332	0.8762	0.4375	0.5933	0.6431	0.6556							4	2	4			
3	0.7194	0.2379	0.3523	0.3586	0.4918	0.4313							4	3	3			
3	0.1477	0.7756	0.0975	0.5249	0.6469	0.9416							4	3	6			
3	0.61	0.6558	0.3612	0.3375	0.4034	0.9124							4	4	3			
3	0.8817	0.5995	0.8466	0.0236	0.8716	0.6982							4	4	5			
3	0.3241	0.4209	0.08	0.4121	0.4987	0.637							5	1	4			
3	0.4673	0.1673	0.1501	0.508	0.4652	0.2141							5	1	4			
3	0.2368	0.0335	0.3084	0.1671	0.3256	0.6875							5	2	1			
3	0.7271	0.2595	0.8286	0.6111	0.5804	0.7394							5	2	6			
3	0.3948	0.1941	0.5294	0.9528	0.6022	0.7831							5	3	1			
3	0.9443	0.2745	0.3313	0.1062	0.1368	0.3817							5	3	3			
3	0.5837	0.9557	0.7657	0.3079	0.7446	0.0464							5	4	2			
3	0.3425	0.5897	0.8832	0.533	0.2208	0.687							5	4	5			
3	0.2247	0.5843	0.5444	0.4499	0.3062	0.3838							6	1	2			
3	0.0987	0.2644	0.5376	0.9299	0.7172	0.8619							6	1	6			
3	0.5677	0.7642	0.6917	0.724	0.2046	0.1978							6	2	4			
3	0.281	0.0232	0.3637	0.7375	0.4273	0.9672							6	2	4			
3	0.5629	0.1221	0.9178	0.6403	0.2234	0.9186							6	3	3			
3	0.0597	0.613	0.1286	0.0493	0.1227	0.271							6	3	5			
3	0.8733	0.909	0.7803	0.6446	0.8271	0.7884							6	4	1			
3	0.1868	0.4046	0.3503	0.3231	0.3497	0.7614							6	4	5			
3	0.6937	0.7355	0.1217	0.1241	0.5022	0.5928							7	1	3			
3	0.1328	0.8897	0.5156	0.0971	0.0611	0.1168							7	1	5			
3	0.4627	0.0828	0.6318	0.9027	0.0863	0.0423							7	2	1			
3	0.7126	0.372	0.5948	0.2522	0.3424	0.8782							7	2	2			
3	0.5037	0.9674	0.7379	0.4939	0.3338	0.5809							7	3	4			
3	0.6079	0.5577	0.1763	0.3867	0.3625	0.0718							7	3	6			
3	0.9394	0.8293	0.7572	0.2755	0.666	0.204							7	4	3			
3	0.2622	0.8383	0.7521	0.2663	0.4251	0.8691							7	4	6			
3	0.6025	0.6916	0.8544	0.7146	0.8339	0.0559							8	1	4			
3	0.7158	0.9467	0.5096	0.0652	0.8839	0.8308							8	1	5			
3	0.8326	0.6598	0.5743	0.7993	0.577	0.9051							8	2	3			
3	0.6397	0.0634	0.2729	0.294	0.3571	0.3383							8	2	6			
3	0.9635	0.3098	0.4693	0.84	0.5592	0.8152							8	3	1			
3	0.0001	0.2261	0.9825	0.4845	0.2699	0.8187							8	3	2			
3	0.1049	0.1906	0.1422	0.2241	0.3876	0.1506							8	4	1			
3	0.5426	0.3245	0.3594	0.2154	0.8546	0.671							8	4	6			
4	0.3285	0.2726	0.0098	0.3153	0.8686	0.6488										1	2	4
4	0.5816	0.242	0.8175	0.9946	0.0792	0.9929										1	4	15
4	0.1377	0.5135	0.7049	0.1944	0.9414	0.3596										1	7	6
4	0.5558	0.3515	0.793	0.8555	0.0094	0.735										1	8	14
4	0.8511	0.3024	0.4082	0.8515	0.0823	0.0694										2	1	24
4	0.1563	0.0881	0.8279	0.5285	0.7809	0.0641										2	4	10
4	0.3586	0.8795	0.6832	0.6665	0.4015	0.5174										2	5	13
4	0.1162	0.1422	0.9122	0.3683	0.2269	0.3641										2	6	22
4	0.1973	0.6443	0.6244	0.3198	0.8391	0.3442										3	2	17
4	0.5887	0.0012	0.6428	0.8239	0.866	0.9868										3	3	4
4	0.8995	0.8979	0.0054	0.1306	0.7942	0.7077										3	4	13
4	0.7087	0.4963	0.8667	0.2113	0.3742	0.3175										3	6	19
4	0.005	0.9413	0.195	0.4468	0.9591	0.1926										4	1	1
4	0.4449	0.0246	0.2812	0.3797	0.3456	0.7647										4	2	16
4	0.5183	0.6611	0.1872	0.7811	0.5921	0.9096										4	7	3
4	0.3518	0.7512	0.5062	0.4781	0.2481	0.3231										4	8	6
4	0.0317	0.6235	0.4944	0.8111	0.6125	0.062										5	1	22
4	0.6461	0.5512	0.6881	0.0307	0.3394	0.5532										5	2	3
4	0.6543	0.506	0.7725	0.9995	0.7268	0.3908										5	3	19
4	0.3718	0.4234	0.2623	0.2928	0.0776	0.1788										5	6	20
4	0.4343	0.5346	0.9087	0.7719	0.1003	0.452										6	1	7
4	0.4994	0.2897	0.3476	0.0431	0.1961	0.4698										6	3	9
4	0.0719	0.1779	0.1807	0.8793	0.2104	0.5971										6	5	24
4	0.2508	0.8714	0.2455	0.7438	0.1463	0.235										6	8	16
4	0.4268	0.2079	0.1484	0.143	0.2896	0.5244										7	1	8
4	0.1757	0.4523	0.5563	0.8788	0.1799	0.4968										7	2	12
4	0.9836	0.3784	0.6258	0.829	0.0373	0.4457										7	3	7
4	0.8227	0.8707	0.2551	0.009	0.0732	0.5629										7	4	4
4	0.9084	0.7843	0.5731	0.6561	0.0227	0.3788										8	3	11
4	0.8598	0.0148	0.3846	0.6221	0.6496	0.9353										8	6	18
4	0.387	0.5655	0.7024	0.2078	0.2886	0.6571										8	7	2
4	0.3687	0.4279	0.369	0.4412	0.476	0.2458										8	8	1
4	0.0362	0.03	0.4601	0.9278	0.1691	0.9717										9	4	23
4	0.7387	0.446	0.2356	0.4571	0.8148	0.0295										9	6	13
4	0.3384	0.4352	0.4204	0.1469	0.0186	0.1701										9	7	1
4	0.2101	0.8833	0.6085	0.6887	0.534	0.852										9	8	15
4	0.6737	0.251	0.1032	0.9679	0.9315	0.7958										10	3	20
4	0.2268	0.9777	0.1636	0.4434	0.7767	0.2534										10	5	10
4	0.1281	0.5006	0.1669	0.2303	0.8046	0.8819										10	6	21
4	0.9259	0.7964	0.1013	0.8944	0.3867	0.9482										10	7	9
4	0.8382	0.23	0.6625	0.9434	0.9551	0.7536										11	2	6
4	0.8466	0.2131	0.52	0.3934	0.3792	0.4036										11	4	12
4	0.1417	0.8934	0.8062	0.7615	0.8791	0.5292										11	5	9
4	0.244	0.7005	0.4048	0.1184	0.7682	0.8919										11	7	23
4	0.8188	0.7139	0.5522	0.2214	0.4315	0.9903										12	1	3
4	0.7915	0.4172	0.2867	0.1258	0.5377	0.5887										12	5	5
4	0.2882	0.689	0.5885	0.0188	0.3535	0.5761										12	7	14
4	0.3092	0.439	0.9017	0.5233	0.109	0.8987										12	8	24
4	0.3786	0.9883	0.5471	0.2587	0.8075	0.7978										13	1	20
4	0.4166	0.5235	0.9707	0.0414	0.4868	0.4863										13	3	18
4	0.0894	0.4425	0.0158	0.7481	0.1337	0.5356										13	4	8
4	0.93	0.0671	0.4474	0.5498	0.5111	0.6331										13	6	15
4	0.7577	0.8189	0.4729	0.8892	0.9282	0.299										14	2	19
4	0.628	0.6361	0.6961	0.5787	0.4456	0.2917										14	5	16
4	0.9713	0.3837	0.6778	0.9614	0.6826	0.1276										14	6	2
4	0.1606	0.6693	0.9882	0.753	0.462	0.7295										14	7	21
4	0.4903	0.2852	0.2842	0.9348	0.1121	0.335										15	1	5
4	0.4953	0.1571	0.5178	0.7411	0.3771	0.6002										15	2	8
4	0.1706	0.34	0.0473	0.2717	0.3216	0.0067										15	5	21
4	0.6215	0.1127	0.2582	0.1051	0.0012	0.086										15	6	17
4	0.4101	0.9855	0.5015	0.7059	0.1584	0.9746										16	3	10
4	0.679	0.7879	0.4669	0.8244	0.8905	0.7161										16	4	14
4	0.6806	0.4781	0.3093	0.1781	0.7718	0.9291										16	5	12
4	0.304	0.3966	0.1548	0.3089	0.067	0.7326										16	8	11


